IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
P30519	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8967|virhostnet-nrid:8038	-	-	-	-	-							B9UPF3|P30519
P30519	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19279|virhostnet-nrid:18107	-	-	-	-	-							P30519|Q1K9H5
P30520	Q8JSN8	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13131|virhostnet-nrid:12059	-	-	-	-	-							P30520|Q8JSN8
P30530	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8909|virhostnet-nrid:7980	-	-	-	-	-							B9UPF3|P30530
P30530	K9UT94	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7321|virhostnet-nrid:6411	-	-	-	-	-							K9UT94|P30530
P30532	P03129	uniprotkb	uniprotkb	9606	333760	16038965		-	-	-	psi-mi:MI:0427(Identification by mass spectrometry)	psi-mi:MI:0915(physical association)	virhostnet-rid:23906|virhostnet-nrid:21684	-	-	-	-	-							P03129|P30532
P30533	P36817	uniprotkb	uniprotkb	9606	10621	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11689|virhostnet-nrid:10726	-	-	-	-	-							P30533|P36817
P30566	P88959	uniprotkb	uniprotkb	9606	435895	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17959|virhostnet-nrid:16867	-	-	-	-	-							P30566|P88959
P30825	B4URE7	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18526|virhostnet-nrid:17360	-	-	-	-	-							B4URE7|P30825
P30837	B4URF0	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18839|virhostnet-nrid:17673	-	-	-	-	-							B4URF0|P30837
P30837	P03428	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:20904|virhostnet-nrid:19719	-	-	-	-	-							P03428|P30837
P30837	P03452	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:19491|virhostnet-nrid:18311	-	-	-	-	-							P03452|P30837
P30837	P03468	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:20000|virhostnet-nrid:18820	-	-	-	-	-							P03468|P30837
P30837	P03496	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:20399|virhostnet-nrid:19218	-	-	-	-	-							P03496|P30837
P30837	P06821	uniprotkb	uniprotkb	9606	211044	26789921		-	-	-	psi-mi:MI:0006(anti bait coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:19697|virhostnet-nrid:18517	-	-	-	-	-							P06821|P30837
P63244	P30928	uniprotkb	uniprotkb	9606	11171	12438593		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:24161|virhostnet-nrid:21825	-	-	-	-	-							P30928|P63244
P63244	P30928	uniprotkb	uniprotkb	9606	11171	12438593		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:24162|virhostnet-nrid:21825	-	-	-	-	-							P30928|P63244
Q9BYX4	P30928	uniprotkb	uniprotkb	9606	11171	17049367		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:24159|virhostnet-nrid:21824	-	-	-	-	-							P30928|Q9BYX4
Q9BYX4	P30928	uniprotkb	uniprotkb	9606	11171	15563593		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:24160|virhostnet-nrid:21824	-	-	-	-	-							P30928|Q9BYX4
P31040	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19273|virhostnet-nrid:18101	-	-	-	-	-							P31040|Q1K9H5
P31146	A0A097PIH4	uniprotkb	uniprotkb	9606	11053	23326450		-	-	-	psi-mi:MI:0397(two hybrid array)	psi-mi:MI:0915(physical association)	virhostnet-rid:11897|virhostnet-nrid:10934	-	-	-	-	-							A0A097PIH4|P31146
P31146	O09234	uniprotkb	uniprotkb	9606	31634	23326450		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11853|virhostnet-nrid:10890	-	-	-	-	-							O09234|P31146
P31151	Q1K9G9	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18558|virhostnet-nrid:17392	-	-	-	-	-							P31151|Q1K9G9
P31153	Q1I2B2	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19081|virhostnet-nrid:17912	-	-	-	-	-							P31153|Q1I2B2
Q04912	P31621	uniprotkb	uniprotkb	9606	11746	16500691		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:23711|virhostnet-nrid:21639	-	-	-	-	-							P31621|Q04912
Q04912	P31621	uniprotkb	uniprotkb	9606	11746	16500691		-	-	-	psi-mi:MI:0403(colocalization)	psi-mi:MI:0915(physical association)	virhostnet-rid:23712|virhostnet-nrid:21639	-	-	-	-	-							P31621|Q04912
P31689	A0A0C7TUY8	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7381|virhostnet-nrid:6471	-	-	-	-	-							A0A0C7TUY8|P31689
P31689	B8ZX49	uniprotkb	uniprotkb	9606	493803	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:10299|virhostnet-nrid:9354	-	-	-	-	-							B8ZX49|P31689
P31689	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8896|virhostnet-nrid:7967	-	-	-	-	-							B9UPF3|P31689
P31689	G3CKS7	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8501|virhostnet-nrid:7589	-	-	-	-	-							G3CKS7|P31689
P31689	K9UT94	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7346|virhostnet-nrid:6436	-	-	-	-	-							K9UT94|P31689
P31689	Q3KSR4	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7761|virhostnet-nrid:6851	-	-	-	-	-							P31689|Q3KSR4
P31930	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19256|virhostnet-nrid:18084	-	-	-	-	-							P31930|Q1K9H5
P31941	P69722	uniprotkb	uniprotkb	9606	11679	17977970		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:24370|virhostnet-nrid:21945	-	-	-	-	-							P31941|P69722
P31942	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22139|virhostnet-nrid:20814	-	-	-	-	-							A0A218M2D5|P31942
P31942	Q1K9H2	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18984|virhostnet-nrid:17818	-	-	-	-	-							P31942|Q1K9H2
P31942	Q20MH3	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19061|virhostnet-nrid:17892	-	-	-	-	-							P31942|Q20MH3
P31943	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22064|virhostnet-nrid:20739	-	-	-	-	-							A0A218M2D5|P31943
P31946	P03134	uniprotkb	uniprotkb	9606	648235	8892871		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:23724|virhostnet-nrid:21647	-	-	-	-	-							P03134|P31946
P31946	P03317	uniprotkb	uniprotkb	9606	11034	16571828		-	-	-	psi-mi:MI:0000(molecular interaction)	psi-mi:MI:0915(physical association)	virhostnet-rid:4924|virhostnet-nrid:4373	-	-	-	-	-							P03317|P31946
P31946	P03427	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:13814|virhostnet-nrid:12737	-	-	-	-	-							P03427|P31946
P31946	P03454	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:14787|virhostnet-nrid:13710	-	-	-	-	-							P03454|P31946
P31946	P03470	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16036|virhostnet-nrid:14959	-	-	-	-	-							P03470|P31946
P31946	P05777	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:16695|virhostnet-nrid:15618	-	-	-	-	-							P05777|P31946
P31946	P05780	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:17225|virhostnet-nrid:16148	-	-	-	-	-							P05780|P31946
P31946	P06428	uniprotkb	uniprotkb	9606	10579	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:10776|virhostnet-nrid:9821	-	-	-	-	-							P06428|P31946
P31946	P15659	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:14441|virhostnet-nrid:13364	-	-	-	-	-							P15659|P31946
P31946	P15682	uniprotkb	uniprotkb	9606	381518	25464832		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:15362|virhostnet-nrid:14285	-	-	-	-	-							P15682|P31946
P31946	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19233|virhostnet-nrid:18061	-	-	-	-	-							P31946|Q1K9H5
P31947	P0C763	uniprotkb	uniprotkb	9606	82830	22810586		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:6717|virhostnet-nrid:5909	-	-	-	-	-							P0C763|P31947
P32119	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19248|virhostnet-nrid:18076	-	-	-	-	-							P32119|Q1K9H5
P52948	P32543	uniprotkb	uniprotkb	9606	31675	14554087		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22312|virhostnet-nrid:20976	-	-	-	-	-							P32543|P52948
O95273	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12422|virhostnet-nrid:11449	-	-	-	-	-							O95273|P32888
Q08379	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12634|virhostnet-nrid:11661	-	-	-	-	-							P32888|Q08379
Q14576	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12394|virhostnet-nrid:11421	-	-	-	-	-							P32888|Q14576
Q5JR59	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12558|virhostnet-nrid:11585	-	-	-	-	-							P32888|Q5JR59
Q8ND90	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12424|virhostnet-nrid:11451	-	-	-	-	-							P32888|Q8ND90
Q9GZV8	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12635|virhostnet-nrid:11662	-	-	-	-	-							P32888|Q9GZV8
Q9Y6K9	P32888	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12597|virhostnet-nrid:11624	-	-	-	-	-							P32888|Q9Y6K9
P32969	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22207|virhostnet-nrid:20882	-	-	-	-	-							A0A218M2D5|P32969
P33176	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19083|virhostnet-nrid:17914	-	-	-	-	-							P33176|Q1K9H5
P33240	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19203|virhostnet-nrid:18031	-	-	-	-	-							P33240|Q1K9H5
P33316	P88959	uniprotkb	uniprotkb	9606	435895	25544563		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:17960|virhostnet-nrid:16868	-	-	-	-	-							P33316|P88959
P33527	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:9010|virhostnet-nrid:8081	-	-	-	-	-							B9UPF3|P33527
P33897	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8952|virhostnet-nrid:8023	-	-	-	-	-							B9UPF3|P33897
P33897	G3CKS7	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8572|virhostnet-nrid:7660	-	-	-	-	-							G3CKS7|P33897
P33897	P06460	uniprotkb	uniprotkb	9606	10600	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:9828|virhostnet-nrid:8883	-	-	-	-	-							P06460|P33897
P33897	P06461	uniprotkb	uniprotkb	9606	10600	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:9981|virhostnet-nrid:9036	-	-	-	-	-							P06461|P33897
P33993	B4URF7	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19363|virhostnet-nrid:18191	-	-	-	-	-							B4URF7|P33993
P33993	Q1K9H5	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:19150|virhostnet-nrid:17980	-	-	-	-	-							P33993|Q1K9H5
P49069	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1165|virhostnet-nrid:843	-	-	-	-	-							P34015|P49069
P49069	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22358|virhostnet-nrid:843	-	-	-	-	-							P34015|P49069
Q92504	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1167|virhostnet-nrid:845	-	-	-	-	-							P34015|Q92504
Q92504	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22356|virhostnet-nrid:845	-	-	-	-	-							P34015|Q92504
Q9HC84	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1166|virhostnet-nrid:844	-	-	-	-	-							P34015|Q9HC84
Q9HC84	P34015	uniprotkb	uniprotkb	9606	587200	19451633		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22357|virhostnet-nrid:844	-	-	-	-	-							P34015|Q9HC84
P34932	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22271|virhostnet-nrid:20946	-	-	-	-	-							A0A218M2D5|P34932
P34932	B8ZX42	uniprotkb	uniprotkb	9606	493803	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:10230|virhostnet-nrid:9285	-	-	-	-	-							B8ZX42|P34932
P34932	B8ZX49	uniprotkb	uniprotkb	9606	493803	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:10316|virhostnet-nrid:9371	-	-	-	-	-							B8ZX49|P34932
P34932	G3CKS7	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8587|virhostnet-nrid:7675	-	-	-	-	-							G3CKS7|P34932
P34932	Q1K9G9	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18568|virhostnet-nrid:17402	-	-	-	-	-							P34932|Q1K9G9
P34932	Q9DH70	uniprotkb	uniprotkb	9606	1891767	1701947		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833365|virhostnet-nrid:1252590	-	-	-	-	-							P34932|Q9DH70
P34949	Q1K9H2	uniprotkb	uniprotkb	9606	381518	21994455		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:3268|virhostnet-nrid:2897	-	-	-	-	-							P34949|Q1K9H2
P34949	Q20MH8	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18703|virhostnet-nrid:17537	-	-	-	-	-							P34949|Q20MH8
P35052	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8938|virhostnet-nrid:8009	-	-	-	-	-							B9UPF3|P35052
P35125	A0A288CFT1	uniprotkb	uniprotkb	9606	11706	15708996		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:24432|virhostnet-nrid:21966	-	-	-	-	-							A0A288CFT1|P35125
P35221	K9UT94	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7371|virhostnet-nrid:6461	-	-	-	-	-							K9UT94|P35221
P35232	Q20MH8	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18726|virhostnet-nrid:17560	-	-	-	-	-							P35232|Q20MH8
P35249	Q20MH8	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18593|virhostnet-nrid:17427	-	-	-	-	-							P35249|Q20MH8
P35268	A0A218M2D5	uniprotkb	uniprotkb	9606	11624	29261807		-	-	-	psi-mi:MI:0007(anti tag coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:22181|virhostnet-nrid:20856	-	-	-	-	-							A0A218M2D5|P35268
P35520	P06788	uniprotkb	uniprotkb	9606	333761	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11138|virhostnet-nrid:10176	-	-	-	-	-							P06788|P35520
P35548	O56232	uniprotkb	uniprotkb	9606	11901	14679154		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:24288|virhostnet-nrid:21899	-	-	-	-	-							O56232|P35548
P35573	Q20MH3	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18999|virhostnet-nrid:17832	-	-	-	-	-							P35573|Q20MH3
P35580	Q20MH4	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18859|virhostnet-nrid:17693	-	-	-	-	-							P35580|Q20MH4
P35606	B4URF0	uniprotkb	uniprotkb	9606	381518	26651948		-	-	-	psi-mi:MI:0004(affinity chromatography technology)	psi-mi:MI:0915(physical association)	virhostnet-rid:18813|virhostnet-nrid:17647	-	-	-	-	-							B4URF0|P35606
P35606	B9UPF3	uniprotkb	uniprotkb	9606	10580	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:8848|virhostnet-nrid:7919	-	-	-	-	-							B9UPF3|P35606
P35613	K9UT94	uniprotkb	uniprotkb	9606	10376	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7366|virhostnet-nrid:6456	-	-	-	-	-							K9UT94|P35613
P35613	P06460	uniprotkb	uniprotkb	9606	10600	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:9927|virhostnet-nrid:8982	-	-	-	-	-							P06460|P35613
P35613	P0CK57	uniprotkb	uniprotkb	9606	82830	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:7483|virhostnet-nrid:6573	-	-	-	-	-							P0CK57|P35613
P35638	E7DBL9	uniprotkb	uniprotkb	9606	10390	20102225		-	-	-	psi-mi:MI:0089(protein array)	psi-mi:MI:0915(physical association)	virhostnet-rid:2405|virhostnet-nrid:2054	-	-	-	-	-							E7DBL9|P35638
P35658	A6YJF2	uniprotkb	uniprotkb	9606	442553	23853584		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12311|virhostnet-nrid:11338	-	-	-	-	-							A6YJF2|P35658
P35658	H8XZX4	uniprotkb	uniprotkb	9606	795813	23853584		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832602|virhostnet-nrid:1252210	-	-	-	-	-							H8XZX4|P35658
P35658	Q1I2B2	uniprotkb	uniprotkb	9606	381518	21994455		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:3279|virhostnet-nrid:2908	-	-	-	-	-							P35658|Q1I2B2
P35658	Q6DPA0	uniprotkb	uniprotkb	9606	284213	23853584		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12357|virhostnet-nrid:11384	-	-	-	-	-							P35658|Q6DPA0
P35813	B8ZX49	uniprotkb	uniprotkb	9606	493803	22810586		-	-	-	psi-mi:MI:0676(tandem affinity purification)	psi-mi:MI:0915(physical association)	virhostnet-rid:10284|virhostnet-nrid:9339	-	-	-	-	-							B8ZX49|P35813
